FID_1（网格编号）,FID_1_1,FID_1_1_1,Id,Are,Count_,Count_1,Count_2,,是否商业,工作2/住宅3,其他0,,FINAL 1商业 2工作 3住宅 0其他,,OBJECTID,FID_,COUNT,AREA,MEAN（人口密度）,
4333,4333,4333,0,1000000,0,0,1,,0,2,2,,2,,0,0,0,0,0,0
4334,4334,4334,0,1000000,0,0,1,,0,2,2,,2,,4093,4334,2,1509575.081,1259.195068,4.59076E-05
4335,4335,4335,0,1000000,1,0,1,,0,3,3,,3,,4094,4335,2,1509575.081,1259.195068,4.59076E-05
4336,4336,4336,0,1000000,2,0,1,,0,3,3,,3,,4095,4336,2,1509575.081,1259.195068,4.59076E-05
4337,4337,4337,0,1000000,0,0,3,,0,2,2,,2,,4096,4337,2,1509575.081,1259.195068,4.59076E-05
4338,4338,4338,0,1000000,1,0,1,,0,3,3,,3,,4097,4338,4,3019150.162,1259.195068,4.59076E-05
4339,4339,4339,0,1000000,0,0,0,,0,3,0,,0,,4098,4339,2,1509575.081,1259.195068,4.59076E-05
4340,4340,4340,0,1000000,3,0,0,,0,3,3,,3,,4099,4340,2,1509575.081,1259.195068,4.59076E-05
4341,4341,4341,0,1000000,4,0,8,,0,2,2,,2,,4100,4341,2,1509575.081,1259.195068,4.59076E-05
4342,4342,4342,0,1000000,1,0,2,,0,2,2,,2,,4101,4342,2,1509575.081,1259.195068,4.59076E-05
4343,4343,4343,0,1000000,2,0,3,,0,2,2,,2,,4102,4343,2,1509575.081,1259.195068,4.59076E-05
4344,4344,4344,0,1000000,0,0,0,,0,3,0,,0,,4103,4344,4,3019150.162,1605.053864,5.85168E-05
4345,4345,4345,0,1000000,1,0,1,,0,3,3,,3,,4104,4345,2,1509575.081,2680.481567,9.77247E-05
4346,4346,4346,0,1000000,1,0,1,,0,3,3,,3,,4105,4346,2,1509575.081,3425.981445,0.000124904
4347,4347,4347,0,1000000,0,0,1,,0,2,2,,2,,4106,4347,2,1509575.081,3394.385376,0.000123752
4348,4348,4348,0,1000000,1,0,1,,0,3,3,,3,,4107,4348,2,1509575.081,3362.757813,0.000122599
4349,4349,4349,0,1000000,9,0,6,,0,3,3,,3,,4108,4349,2,1509575.081,3593.988281,0.000131029
4350,4350,4350,0,1000000,4,0,6,,0,2,2,,2,,4109,4350,2,1509575.081,3593.988525,0.000131029
4351,4351,4351,0,1000000,0,0,4,,0,2,2,,2,,4110,4351,4,3019150.162,5137.358032,0.000187297
4352,4352,4352,0,1000000,1,0,3,,0,2,2,,2,,4111,4352,2,1509575.081,6597.259277,0.000240522
4353,4353,4353,0,1000000,4,0,4,,0,3,3,,3,,4112,4353,2,1509575.081,6362.746582,0.000231972
4354,4354,4354,0,1000000,1,1,2,,1,1,1,,1,,4113,4354,2,1509575.081,6028.557861,0.000219788
4355,4355,4355,0,1000000,0,0,0,,0,3,0,,0,,4114,4355,2,1509575.081,5779.46582,0.000210707
4356,4356,4356,0,1000000,0,1,0,,1,1,1,,1,,4115,4356,2,1509575.081,5779.466309,0.000210707
4357,4357,4357,0,1000000,7,0,2,,0,3,3,,3,,4116,4357,2,1509575.081,5779.46582,0.000210707
4358,4358,4358,0,1000000,5,1,10,,1,1,1,,1,,4117,4358,4,3019150.162,5779.466309,0.000210707
4359,4359,4359,0,1000000,6,0,6,,0,3,3,,3,,4118,4359,2,1509575.081,5779.466309,0.000210707
4360,4360,4360,0,1000000,0,0,12,,0,2,2,,2,,4119,4360,2,1509575.081,5779.46582,0.000210707
4361,4361,4361,0,1000000,38,0,17,,0,3,3,,3,,4120,4361,2,1509575.081,24969.37695,0.00091033
4362,4362,4362,0,1000000,75,1,10,,1,1,1,,1,,4121,4362,2,1509575.081,26400.30176,0.000962499
4363,4363,4363,0,1000000,32,0,19,,0,3,3,,3,,4122,4363,2,1509575.081,28565.76953,0.001041447
4364,4364,4364,0,1000000,27,10,14,,1,1,1,,1,,4123,4364,4,3019150.162,29206.46143,0.001064805
4365,4365,4365,0,1000000,34,1,15,,1,1,1,,1,,4124,4365,2,1509575.081,30640.02734,0.00111707
4366,4366,4366,0,1000000,46,0,22,,0,3,3,,3,,4125,4366,2,1509575.081,35399.30469,0.001290583
4367,4367,4367,0,1000000,50,0,30,,0,3,3,,3,,4126,4367,2,1509575.081,43509.74609,0.001586273
4368,4368,4368,0,1000000,104,3,32,,1,1,1,,1,,4127,4368,2,1509575.081,51945.42383,0.00189382
4369,4369,4369,0,1000000,36,4,39,,1,1,1,,1,,4128,4369,2,1509575.081,42413.66406,0.001546312
4370,4370,4370,0,1000000,30,4,46,,1,1,1,,1,,4129,4370,2,1509575.081,36644.46387,0.001335979
4371,4371,4371,0,1000000,33,8,75,,1,1,1,,1,,4130,4371,4,3019150.162,29975.54102,0.001092844
4372,4372,4372,0,1000000,57,4,63,,1,1,1,,1,,4131,4372,2,1509575.081,29615.32227,0.001079712
4373,4373,4373,0,1000000,80,17,35,,1,1,1,,1,,4132,4373,2,1509575.081,65091.71484,0.002373105
4374,4374,4374,0,1000000,61,6,70,,1,1,1,,1,,4133,4374,2,1509575.081,60998.04883,0.002223859
4375,4375,4375,0,1000000,11,0,29,,0,2,2,,2,,4134,4375,2,1509575.081,34304.62598,0.001250674
4376,4376,4376,0,1000000,3,0,13,,0,2,2,,2,,4135,4376,2,1509575.081,31684.34863,0.001155144
4377,4377,4377,0,1000000,12,0,24,,0,2,2,,2,,4136,4377,4,3019150.162,32765.42773,0.001194558
4378,4378,4378,0,1000000,12,1,18,,1,1,1,,1,,4137,4378,2,1509575.081,29133.72168,0.001062153
4379,4379,4379,0,1000000,37,0,26,,0,3,3,,3,,4138,4379,2,1509575.081,105155.6094,0.00383375
4380,4380,4380,0,1000000,43,5,20,,1,1,1,,1,,4139,4380,2,1509575.081,30383.76514,0.001107727
4381,4381,4381,0,1000000,34,1,19,,1,1,1,,1,,4140,4381,2,1509575.081,22479.69336,0.000819562
4382,4382,4382,0,1000000,34,1,24,,1,1,1,,1,,4141,4382,2,1509575.081,33517.04297,0.00122196
4383,4383,4383,0,1000000,23,1,20,,1,1,1,,1,,4142,4383,2,1509575.081,56398.89648,0.002056184
4384,4384,4384,0,1000000,8,1,16,,1,1,1,,1,,4143,4384,4,3019150.162,10014.66711,0.000365113
4385,4385,4385,0,1000000,8,0,18,,0,2,2,,2,,4144,4385,2,1509575.081,770.0653687,2.80749E-05
4386,4386,4386,0,1000000,1,0,6,,0,2,2,,2,,4145,4386,2,1509575.081,2147.719116,7.83013E-05
4387,4387,4387,0,1000000,5,0,13,,0,2,2,,2,,4146,4387,2,1509575.081,5730.358398,0.000208917
4388,4388,4388,0,1000000,2,0,2,,0,3,3,,3,,4147,4388,2,1509575.081,4263.529175,0.000155439
4389,4389,4389,0,1000000,1,0,1,,0,3,3,,3,,4148,4389,2,1509575.081,5266.096436,0.000191991
4390,4390,4390,0,1000000,2,0,2,,0,3,3,,3,,4149,4390,2,1509575.081,5228.373047,0.000190615
4391,4391,4391,0,1000000,2,0,1,,0,3,3,,3,,4150,4391,4,3019150.162,4429.176392,0.000161478
4392,4392,4392,0,1000000,8,0,3,,0,3,3,,3,,4151,4392,2,1509575.081,3650.955566,0.000133106
4393,4393,4393,0,1000000,86,3,3,,1,1,1,,1,,4152,4393,2,1509575.081,3593.256592,0.000131002
4394,4394,4394,0,1000000,61,0,4,,0,3,3,,3,,4153,4394,2,1509575.081,3593.256714,0.000131002
4395,4395,4395,0,1000000,6,0,7,,0,2,2,,2,,4154,4395,2,1509575.081,3593.25647,0.000131002
4396,4396,4396,0,1000000,7,2,4,,1,1,1,,1,,4155,4396,2,1509575.081,3593.25647,0.000131002
4397,4397,4397,0,1000000,3,0,0,,0,3,3,,3,,4156,4397,4,3019150.162,3593.256409,0.000131002
4398,4398,4398,0,1000000,7,0,0,,0,3,3,,3,,4157,4398,1,754787.5404,3593.256836,0.000131002
4399,4399,4399,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
4400,4400,4400,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
4401,4401,4401,0,1000000,0,0,0,,0,3,0,,0,,4158,4401,1,754787.5404,1338.098389,4.87842E-05
4402,4402,4402,0,1000000,4,0,5,,0,2,2,,2,,4159,4402,1,754787.5404,1259.195068,4.59076E-05
4403,4403,4403,0,1000000,1,0,2,,0,2,2,,2,,4160,4403,1,754787.5404,1259.195068,4.59076E-05
4404,4404,4404,0,1000000,0,0,4,,0,2,2,,2,,4161,4404,1,754787.5404,1259.195068,4.59076E-05
4405,4405,4405,0,1000000,1,0,1,,0,3,3,,3,,4162,4405,2,1509575.081,1259.195068,4.59076E-05
4406,4406,4406,0,1000000,0,0,1,,0,2,2,,2,,4163,4406,1,754787.5404,1259.195068,4.59076E-05
4407,4407,4407,0,1000000,3,0,2,,0,3,3,,3,,4164,4407,1,754787.5404,1259.195068,4.59076E-05
4408,4408,4408,0,1000000,7,0,9,,0,2,2,,2,,4165,4408,1,754787.5404,1259.195068,4.59076E-05
4409,4409,4409,0,1000000,0,0,1,,0,2,2,,2,,4166,4409,1,754787.5404,1259.19519,4.59076E-05
4410,4410,4410,0,1000000,0,0,1,,0,2,2,,2,,4167,4410,1,754787.5404,1350.633423,4.92412E-05
4411,4411,4411,0,1000000,0,0,0,,0,3,0,,0,,4168,4411,2,1509575.081,1537.005432,5.60359E-05
4412,4412,4412,0,1000000,0,0,0,,0,3,0,,0,,4169,4412,1,754787.5404,2394.46582,8.72971E-05
4413,4413,4413,0,1000000,0,0,1,,0,2,2,,2,,4170,4413,1,754787.5404,3257.974365,0.000118779
4414,4414,4414,0,1000000,1,1,1,,1,1,1,,1,,4171,4414,1,754787.5404,3194.782227,0.000116475
4415,4415,4415,0,1000000,0,0,4,,0,2,2,,2,,4172,4415,1,754787.5404,3131.5271,0.000114169
4416,4416,4416,0,1000000,0,0,0,,0,3,0,,0,,4173,4416,1,754787.5404,3068.252197,0.000111862
4417,4417,4417,0,1000000,0,0,4,,0,2,2,,2,,4174,4417,1,754787.5404,3004.885986,0.000109552
4418,4418,4418,0,1000000,0,0,0,,0,3,0,,0,,4175,4418,2,1509575.081,3837.495972,0.000139907
4419,4419,4419,0,1000000,1,0,0,,0,3,3,,3,,4176,4419,1,754787.5404,5779.46582,0.000210707
4420,4420,4420,0,1000000,0,0,0,,0,3,0,,0,,4177,4420,1,754787.5404,5779.466309,0.000210707
4421,4421,4421,0,1000000,2,0,1,,0,3,3,,3,,4178,4421,1,754787.5404,5779.466309,0.000210707
4422,4422,4422,0,1000000,0,0,1,,0,2,2,,2,,4179,4422,1,754787.5404,5779.466309,0.000210707
4423,4423,4423,0,1000000,0,0,0,,0,3,0,,0,,4180,4423,1,754787.5404,5779.46582,0.000210707
4424,4424,4424,0,1000000,0,0,3,,0,2,2,,2,,4181,4424,1,754787.5404,5779.466309,0.000210707
4425,4425,4425,0,1000000,28,0,3,,0,3,3,,3,,4182,4425,2,1509575.081,5779.466064,0.000210707
4426,4426,4426,0,1000000,16,2,3,,1,1,1,,1,,4183,4426,1,754787.5404,5779.466309,0.000210707
4427,4427,4427,0,1000000,30,2,17,,1,1,1,,1,,4184,4427,1,754787.5404,5779.466309,0.000210707
4428,4428,4428,0,1000000,18,0,3,,0,3,3,,3,,4185,4428,1,754787.5404,23836.75977,0.000869038
4429,4429,4429,0,1000000,22,10,19,,1,1,1,,1,,4186,4429,1,754787.5404,23377.16797,0.000852282
4430,4430,4430,0,1000000,25,0,9,,0,3,3,,3,,4187,4430,1,754787.5404,24311.91797,0.000886361
4431,4431,4431,0,1000000,27,0,16,,0,3,3,,3,,4188,4431,2,1509575.081,28996.86426,0.001057164
4432,4432,4432,0,1000000,28,0,19,,0,3,3,,3,,4189,4432,1,754787.5404,33587.02344,0.001224511
4433,4433,4433,0,1000000,30,3,10,,1,1,1,,1,,4190,4433,1,754787.5404,33702.32031,0.001228715
4434,4434,4434,0,1000000,23,3,14,,1,1,1,,1,,4191,4434,1,754787.5404,45046.46484,0.001642298
4435,4435,4435,0,1000000,154,1,22,,1,1,1,,1,,4192,4435,1,754787.5404,72174.96875,0.002631346
4436,4436,4436,0,1000000,53,0,22,,0,3,3,,3,,4193,4436,1,754787.5404,131310.6563,0.004787307
4437,4437,4437,0,1000000,38,1,26,,1,1,1,,1,,4194,4437,1,754787.5404,46005.91797,0.001677278
4438,4438,4438,0,1000000,65,1,40,,1,1,1,,1,,4195,4438,2,1509575.081,60914.74414,0.002220822
4439,4439,4439,0,1000000,80,3,64,,1,1,1,,1,,4196,4439,1,754787.5404,42026.89063,0.001532211
4440,4440,4440,0,1000000,84,5,48,,1,1,1,,1,,4197,4440,1,754787.5404,89412.91406,0.003259804
4441,4441,4441,0,1000000,76,5,71,,1,1,1,,1,,4198,4441,1,754787.5404,92191.85938,0.003361119
4442,4442,4442,0,1000000,77,2,52,,1,1,1,,1,,4199,4442,1,754787.5404,30744.51953,0.00112088
4443,4443,4443,0,1000000,94,2,48,,1,1,1,,1,,4200,4443,1,754787.5404,29425.83203,0.001072803
4444,4444,4444,0,1000000,53,0,26,,0,3,3,,3,,4201,4444,2,1509575.081,36672.72461,0.001337009
4445,4445,4445,0,1000000,54,1,25,,1,1,1,,1,,4202,4445,1,754787.5404,37270.93359,0.001358819
4446,4446,4446,0,1000000,15,0,5,,0,3,3,,3,,4203,4446,1,754787.5404,38508.35156,0.001403933
4447,4447,4447,0,1000000,6,1,9,,1,1,1,,1,,4204,4447,1,754787.5404,44902.44922,0.001637048
4448,4448,4448,0,1000000,42,0,10,,0,3,3,,3,,4205,4448,1,754787.5404,35842.18359,0.00130673
4449,4449,4449,0,1000000,20,1,5,,1,1,1,,1,,4206,4449,1,754787.5404,14273.14941,0.000520369
4450,4450,4450,0,1000000,45,6,30,,1,1,1,,1,,4207,4450,1,754787.5404,14273.14941,0.000520369
4451,4451,4451,0,1000000,44,2,8,,1,1,1,,1,,4208,4451,2,1509575.081,11317.20264,0.000412601
4452,4452,4452,0,1000000,11,1,6,,1,1,1,,1,,4209,4452,1,754787.5404,937.2589722,3.41705E-05
4453,4453,4453,0,1000000,13,1,34,,1,1,1,,1,,4210,4453,1,754787.5404,4960.082031,0.000180834
4454,4454,4454,0,1000000,5,0,26,,0,2,2,,2,,4211,4454,1,754787.5404,5433.638672,0.000198099
4455,4455,4455,0,1000000,0,0,2,,0,2,2,,2,,4212,4455,1,754787.5404,5433.638672,0.000198099
4456,4456,4456,0,1000000,0,0,2,,0,2,2,,2,,4213,4456,1,754787.5404,5429.541504,0.00019795
4457,4457,4457,0,1000000,4,0,2,,0,3,3,,3,,4214,4457,1,754787.5404,5318.939453,0.000193917
4458,4458,4458,0,1000000,0,0,0,,0,3,0,,0,,4215,4458,2,1509575.081,3840.365234,0.000140012
4459,4459,4459,0,1000000,3,0,2,,0,3,3,,3,,4216,4459,1,754787.5404,3593.256592,0.000131002
4460,4460,4460,0,1000000,3,0,4,,0,2,2,,2,,4217,4460,1,754787.5404,3593.256592,0.000131002
4461,4461,4461,0,1000000,2,0,3,,0,2,2,,2,,4218,4461,1,754787.5404,3593.256592,0.000131002
4462,4462,4462,0,1000000,6,0,3,,0,3,3,,3,,4219,4462,1,754787.5404,3593.256592,0.000131002
4463,4463,4463,0,1000000,1,0,1,,0,3,3,,3,,4220,4463,1,754787.5404,3593.256592,0.000131002
4464,4464,4464,0,1000000,4,0,0,,0,3,3,,3,,4221,4464,1,754787.5404,3593.256836,0.000131002
4465,4465,4465,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
4466,4466,4466,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
4467,4467,4467,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
4468,4468,4468,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
4469,4469,4469,0,1000000,0,0,0,,0,3,0,,0,,4222,4469,1,754787.5404,1411.092651,5.14454E-05
4470,4470,4470,0,1000000,0,0,0,,0,3,0,,0,,4223,4470,1,754787.5404,1537.689331,5.60609E-05
4471,4471,4471,0,1000000,0,0,0,,0,3,0,,0,,4224,4471,1,754787.5404,1664.411255,6.06809E-05
4472,4472,4472,0,1000000,0,0,0,,0,3,0,,0,,4225,4472,2,1509575.081,1439.534302,5.24824E-05
4473,4473,4473,0,1000000,0,0,0,,0,3,0,,0,,4226,4473,1,754787.5404,1259.195068,4.59076E-05
4474,4474,4474,0,1000000,0,0,1,,0,2,2,,2,,4227,4474,1,754787.5404,1259.195068,4.59076E-05
4475,4475,4475,0,1000000,0,0,0,,0,3,0,,0,,4228,4475,1,754787.5404,1259.195068,4.59076E-05
4476,4476,4476,0,1000000,0,0,0,,0,3,0,,0,,4229,4476,1,754787.5404,1259.19519,4.59076E-05
4477,4477,4477,0,1000000,2,0,1,,0,3,3,,3,,4230,4477,1,754787.5404,1350.633423,4.92412E-05
4478,4478,4478,0,1000000,11,0,1,,0,3,3,,3,,4231,4478,2,1509575.081,1879.039307,6.85058E-05
4479,4479,4479,0,1000000,0,0,0,,0,3,0,,0,,4232,4479,1,754787.5404,2926.046631,0.000106677
4480,4480,4480,0,1000000,2,0,1,,0,3,3,,3,,4233,4480,1,754787.5404,2926.046875,0.000106677
4481,4481,4481,0,1000000,3,0,3,,0,3,3,,3,,4234,4481,1,754787.5404,2926.046631,0.000106677
4482,4482,4482,0,1000000,28,0,6,,0,3,3,,3,,4235,4482,1,754787.5404,2926.046875,0.000106677
4483,4483,4483,0,1000000,2,0,0,,0,3,3,,3,,4236,4483,1,754787.5404,2926.046875,0.000106677
4484,4484,4484,0,1000000,1,0,0,,0,3,3,,3,,4237,4484,1,754787.5404,2926.046631,0.000106677
4485,4485,4485,0,1000000,6,2,2,,1,1,1,,1,,4238,4485,2,1509575.081,4352.75647,0.000158692
4486,4486,4486,0,1000000,1,0,3,,0,2,2,,2,,4239,4486,1,754787.5404,5779.466797,0.000210707
4487,4487,4487,0,1000000,1,0,0,,0,3,3,,3,,4240,4487,1,754787.5404,5779.466309,0.000210707
4488,4488,4488,0,1000000,0,0,6,,0,2,2,,2,,4241,4488,1,754787.5404,5779.466309,0.000210707
4489,4489,4489,0,1000000,3,1,3,,1,1,1,,1,,4242,4489,1,754787.5404,5779.466309,0.000210707
4490,4490,4490,0,1000000,13,1,4,,1,1,1,,1,,4243,4490,1,754787.5404,5779.466797,0.000210707
4491,4491,4491,0,1000000,6,0,1,,0,3,3,,3,,4244,4491,1,754787.5404,5779.466309,0.000210707
4492,4492,4492,0,1000000,7,0,1,,0,3,3,,3,,4245,4492,2,1509575.081,5779.466553,0.000210707
4493,4493,4493,0,1000000,10,1,4,,1,1,1,,1,,4246,4493,1,754787.5404,5779.466309,0.000210707
4494,4494,4494,0,1000000,15,1,7,,1,1,1,,1,,4247,4494,1,754787.5404,5779.466797,0.000210707
4495,4495,4495,0,1000000,11,1,3,,1,1,1,,1,,4248,4495,1,754787.5404,17565.28906,0.000640393
4496,4496,4496,0,1000000,8,0,5,,0,3,3,,3,,4249,4496,1,754787.5404,19043.41797,0.000694282
4497,4497,4497,0,1000000,15,1,44,,1,1,1,,1,,4250,4497,1,754787.5404,19043.41797,0.000694282
4498,4498,4498,0,1000000,21,0,10,,0,3,3,,3,,4251,4498,2,1509575.081,23140.53906,0.000843655
4499,4499,4499,0,1000000,16,0,16,,0,3,3,,3,,4252,4499,1,754787.5404,31434.59961,0.001146039
4500,4500,4500,0,1000000,24,1,9,,1,1,1,,1,,4253,4500,1,754787.5404,27200.08789,0.000991657
4501,4501,4501,0,1000000,28,1,15,,1,1,1,,1,,4254,4501,1,754787.5404,19840.83984,0.000723355
4502,4502,4502,0,1000000,53,1,29,,1,1,1,,1,,4255,4502,1,754787.5404,26985.0625,0.000983818
4503,4503,4503,0,1000000,53,1,32,,1,1,1,,1,,4256,4503,1,754787.5404,24487.37695,0.000892758
4504,4504,4504,0,1000000,54,0,33,,0,3,3,,3,,4257,4504,1,754787.5404,40545.16406,0.00147819
4505,4505,4505,0,1000000,49,1,61,,1,1,1,,1,,4258,4505,2,1509575.081,89004.47656,0.003244914
4506,4506,4506,0,1000000,83,2,33,,1,1,1,,1,,4259,4506,1,754787.5404,55447.84375,0.00202151
4507,4507,4507,0,1000000,120,1,54,,1,1,1,,1,,4260,4507,1,754787.5404,57534.11328,0.002097571
4508,4508,4508,0,1000000,103,3,56,,1,1,1,,1,,4261,4508,1,754787.5404,55083.51172,0.002008228
4509,4509,4509,0,1000000,57,5,21,,1,1,1,,1,,4262,4509,1,754787.5404,28671.17188,0.00104529
4510,4510,4510,0,1000000,75,3,53,,1,1,1,,1,,4263,4510,1,754787.5404,28055.95703,0.00102286
4511,4511,4511,0,1000000,58,0,35,,0,3,3,,3,,4264,4511,2,1509575.081,30041.19629,0.001095238
4512,4512,4512,0,1000000,72,1,39,,1,1,1,,1,,4265,4512,1,754787.5404,37323.88672,0.001360749
4513,4513,4513,0,1000000,42,3,60,,1,1,1,,1,,4266,4513,1,754787.5404,30620.27539,0.00111635
4514,4514,4514,0,1000000,1,0,12,,0,2,2,,2,,4267,4514,1,754787.5404,30002.30859,0.00109382
4515,4515,4515,0,1000000,21,2,6,,1,1,1,,1,,4268,4515,1,754787.5404,34348.38672,0.001252269
4516,4516,4516,0,1000000,18,0,25,,0,2,2,,2,,4269,4516,1,754787.5404,14273.14941,0.000520369
4517,4517,4517,0,1000000,35,1,16,,1,1,1,,1,,4270,4517,1,754787.5404,14273.14844,0.000520369
4518,4518,4518,0,1000000,40,1,7,,1,1,1,,1,,4271,4518,2,1509575.081,12265.80225,0.000447185
4519,4519,4519,0,1000000,14,3,10,,1,1,1,,1,,4272,4519,1,754787.5404,2870.702637,0.00010466
4520,4520,4520,0,1000000,18,0,8,,0,3,3,,3,,4273,4520,1,754787.5404,5433.638672,0.000198099
4521,4521,4521,0,1000000,6,0,16,,0,2,2,,2,,4274,4521,1,754787.5404,5433.63916,0.000198099
4522,4522,4522,0,1000000,0,0,1,,0,2,2,,2,,4275,4522,1,754787.5404,5433.638672,0.000198099
4523,4523,4523,0,1000000,1,0,8,,0,2,2,,2,,4276,4523,1,754787.5404,5433.638672,0.000198099
4524,4524,4524,0,1000000,8,1,37,,1,1,1,,1,,4277,4524,1,754787.5404,5433.638672,0.000198099
4525,4525,4525,0,1000000,1,0,1,,0,3,3,,3,,4278,4525,2,1509575.081,3982.949707,0.00014521
4526,4526,4526,0,1000000,11,0,7,,0,3,3,,3,,4279,4526,1,754787.5404,3593.256592,0.000131002
4527,4527,4527,0,1000000,17,1,4,,1,1,1,,1,,4280,4527,1,754787.5404,3593.256592,0.000131002
4528,4528,4528,0,1000000,9,0,1,,0,3,3,,3,,4281,4528,1,754787.5404,3593.256592,0.000131002
4529,4529,4529,0,1000000,0,0,1,,0,2,2,,2,,4282,4529,1,754787.5404,3593.256836,0.000131002
4530,4530,4530,0,1000000,6,0,1,,0,3,3,,3,,4283,4530,1,754787.5404,3593.256592,0.000131002
4531,4531,4531,0,1000000,56,0,2,,0,3,3,,3,,4284,4531,1,754787.5404,3593.256836,0.000131002
4532,4532,4532,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
4533,4533,4533,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
4534,4534,4534,0,1000000,0,0,0,,0,3,0,,0,,0,0,0,0,0,0
4535,4535,4535,0,1000000,0,0,0,,0,3,0,,0,,4285,4535,1,754787.5404,1411.092651,5.14454E-05
4536,4536,4536,0,1000000,0,0,0,,0,3,0,,0,,4286,4536,1,754787.5404,1537.689331,5.60609E-05
4537,4537,4537,0,1000000,0,0,0,,0,3,0,,0,,4287,4537,1,754787.5404,1664.411255,6.06809E-05
4538,4538,4538,0,1000000,0,0,0,,0,3,0,,0,,4288,4538,2,1509575.081,1439.534302,5.24824E-05
4539,4539,4539,0,1000000,0,0,0,,0,3,0,,0,,4289,4539,1,754787.5404,1259.195068,4.59076E-05
4540,4540,4540,0,1000000,0,0,0,,0,3,0,,0,,4290,4540,1,754787.5404,1259.195068,4.59076E-05
4541,4541,4541,0,1000000,2,0,0,,0,3,3,,3,,4291,4541,1,754787.5404,1259.195068,4.59076E-05
4542,4542,4542,0,1000000,1,0,0,,0,3,3,,3,,4292,4542,1,754787.5404,1259.19519,4.59076E-05
4543,4543,4543,0,1000000,2,0,2,,0,3,3,,3,,4293,4543,1,754787.5404,2828.828613,0.000103133
4544,4544,4544,0,1000000,6,0,0,,0,3,3,,3,,4294,4544,2,1509575.081,2926.046875,0.000106677
4545,4545,4545,0,1000000,3,0,1,,0,3,3,,3,,4295,4545,1,754787.5404,2926.046875,0.000106677
4546,4546,4546,0,1000000,6,0,4,,0,3,3,,3,,4296,4546,1,754787.5404,2926.046631,0.000106677
4547,4547,4547,0,1000000,4,0,5,,0,2,2,,2,,4297,4547,1,754787.5404,2926.046875,0.000106677
4548,4548,4548,0,1000000,11,1,6,,1,1,1,,1,,4298,4548,1,754787.5404,2926.046631,0.000106677
4549,4549,4549,0,1000000,0,0,3,,0,2,2,,2,,4299,4549,1,754787.5404,2926.046875,0.000106677
4550,4550,4550,0,1000000,0,0,5,,0,2,2,,2,,4300,4550,1,754787.5404,2926.046631,0.000106677
4551,4551,4551,0,1000000,2,0,3,,0,2,2,,2,,4301,4551,2,1509575.081,4352.756592,0.000158692
4552,4552,4552,0,1000000,1,0,3,,0,2,2,,2,,4302,4552,1,754787.5404,5779.46582,0.000210707
4553,4553,4553,0,1000000,2,0,5,,0,2,2,,2,,4303,4553,1,754787.5404,5779.466309,0.000210707
4554,4554,4554,0,1000000,0,0,3,,0,2,2,,2,,4304,4554,1,754787.5404,5779.466309,0.000210707
4555,4555,4555,0,1000000,2,0,2,,0,3,3,,3,,4305,4555,1,754787.5404,5779.466309,0.000210707
4556,4556,4556,0,1000000,20,0,3,,0,3,3,,3,,4306,4556,1,754787.5404,5815.166016,0.000212009
4557,4557,4557,0,1000000,5,0,0,,0,3,3,,3,,4307,4557,1,754787.5404,6052.866211,0.000220675
4558,4558,4558,0,1000000,6,0,2,,0,3,3,,3,,4308,4558,2,1509575.081,6015.220703,0.000219302
4559,4559,4559,0,1000000,2,0,1,,0,3,3,,3,,4309,4559,1,754787.5404,5779.466309,0.000210707
4560,4560,4560,0,1000000,3,0,2,,0,3,3,,3,,4310,4560,1,754787.5404,5779.46582,0.000210707
4561,4561,4561,0,1000000,6,0,0,,0,3,3,,3,,4311,4561,1,754787.5404,15741.24902,0.000573892
4562,4562,4562,0,1000000,0,0,4,,0,2,2,,2,,4312,4562,1,754787.5404,19043.41797,0.000694282
4563,4563,4563,0,1000000,1,0,13,,0,2,2,,2,,4313,4563,1,754787.5404,19043.41602,0.000694282
4564,4564,4564,0,1000000,53,0,22,,0,3,3,,3,,4314,4564,2,1509575.081,19043.41699,0.000694282
4565,4565,4565,0,1000000,22,0,60,,0,2,2,,2,,4315,4565,1,754787.5404,21548.92578,0.000785628
4566,4566,4566,0,1000000,105,0,3,,0,3,3,,3,,4316,4566,1,754787.5404,17976,0.000655367
4567,4567,4567,0,1000000,70,10,22,,1,1,1,,1,,4317,4567,1,754787.5404,12402.28027,0.000452161
4568,4568,4568,0,1000000,53,0,31,,0,3,3,,3,,4318,4568,1,754787.5404,19864.93945,0.000724233
4569,4569,4569,0,1000000,25,1,11,,1,1,1,,1,,4319,4569,1,754787.5404,19904.52539,0.000725677
4570,4570,4570,0,1000000,63,3,14,,1,1,1,,1,,4320,4570,1,754787.5404,11393.81152,0.000415394
4571,4571,4571,0,1000000,86,6,143,,1,1,1,,1,,4321,4571,2,1509575.081,25963.21094,0.000946563
4572,4572,4572,0,1000000,85,0,49,,0,3,3,,3,,4322,4572,1,754787.5404,42361.81641,0.001544422
